fips,wua_wind,wua_scaled,eard_wind,eard_scaled,eard_diff,eard_ratio
1085,471.0,527.0,0.31714314,0.35485018,0.037707040000000025,1.118895966029724
1087,15479.0,17631.0,10.42262986,11.871657540000001,1.4490276800000004,1.1390270689321016
1089,0.0,0.0,0.0,0.0,0.0,
1091,12761.0,16057.0,8.59249174,10.81182038,2.2193286400000005,1.2582869681059479
1093,0.0,0.0,0.0,0.0,0.0,
1095,0.0,0.0,0.0,0.0,0.0,
1097,2661743.0,3068373.0,1792.25803162,2066.0582758200003,273.8002442000002,1.1527683176024133
1099,76187.0,82360.0,51.299754580000005,55.4562824,4.156527819999994,1.081024321734679
1101,45051.0,49452.0,30.33464034,33.29800968,2.96336934,1.09768928547646
1105,2395.0,2973.0,1.6126493000000002,2.0018398200000003,0.3891905200000001,1.2413361169102297
1107,78.0,106.0,0.05252052,0.07137404,0.01885352,1.358974358974359
1109,113096.0,124775.0,76.15206064,84.01599850000001,7.863937860000007,1.1032662516799887
1111,51.0,76.0,0.034340340000000004,0.051173840000000005,0.0168335,1.4901960784313726
1113,30593.0,34692.0,20.59949062,23.35951128,2.7600206599999986,1.1339848985061942
1115,0.0,0.0,0.0,0.0,0.0,
1117,629.0,629.0,0.42353086,0.42353086,0.0,1.0
1119,9051.0,10132.0,6.09440034,6.82228088,0.7278805400000001,1.119434316650094
1121,0.0,0.0,0.0,0.0,0.0,
1123,2326.0,2675.0,1.5661888400000001,1.8011845,0.23499565999999983,1.1500429922613928
1125,6425.0,7551.0,4.3262095,5.084390340000001,0.7581808400000005,1.1752529182879379
1127,882.0,882.0,0.59388588,0.59388588,0.0,1.0
1129,182383.0,212616.0,122.80576922,143.16285744,20.35708822000001,1.1657665462241547
1131,19952.0,21799.0,13.43447968,14.67813866,1.2436589799999993,1.0925721732157176
1133,0.0,0.0,0.0,0.0,0.0,
9001,1.0,142.0,0.00067334,0.09561428000000001,0.09494094000000002,142.0
9003,7427.0,9561.0,5.00089618,6.4378037400000006,1.4369075600000007,1.2873300121179483
9005,862.0,1235.0,0.58041908,0.8315749,0.25115582000000003,1.4327146171693736
9007,7157.0,9953.0,4.81909438,6.70175302,1.8826586399999998,1.3906664803688695
9009,3796.0,7117.0,2.5559986400000003,4.792160780000001,2.2361621400000002,1.874868282402529
9011,17198.0,30225.0,11.58010132,20.3517015,8.77160018,1.7574717990464006
9013,2234.0,2490.0,1.50424156,1.6766166,0.17237503999999992,1.1145926589077886
9015,10524.0,16049.0,7.08623016,10.80643366,3.7202034999999993,1.5249904979095399
