fips,median_weighted_damage,median_recovery_months,max_weighted_damage,max_recovery_months,damage_ratio,recovery_ratio
51101,1146.0,106.6046511627907,1782.0,165.7674418604651,1.5549738219895288,1.5549738219895286
51103,592.0,55.937007891633705,3552.0,335.6220473498022,6.0,5.999999999999999
51107,31.0,1.0,337.0,3.0,10.870967741935484,3.0
51109,5535.0,162.7941176470588,6875.0,202.2058823529412,1.2420957542908762,1.2420957542908764
51111,4.0,1.9200000003072,18.0,8.640000001382399,4.5,4.499999999999999
51115,3.0,3.0,6.0,6.0,2.0,2.0
51117,83.5,6.549019607843137,184.0,14.431372549019608,2.2035928143712575,2.2035928143712575
51119,768.0,95.01030928226845,5571.0,689.1958763170802,7.25390625,7.253906250000001
51127,6.0,3.0,12.0,6.0,2.0,2.0
51131,1056.0,77.2682926640809,5397.0,394.90243892807257,5.110795454545454,5.110795454545454
51133,27.0,5.4,72.0,14.4,2.6666666666666665,2.6666666666666665
51135,38.0,8.0,69.0,14.526315789473683,1.8157894736842106,1.8157894736842104
51137,282.0,8.213592233807145,299.0,8.708737864923178,1.0602836879432624,1.0602836879432624
51139,783.0,57.29268291285545,866.0,63.3658536430815,1.1060025542784164,1.1060025542784162
51143,101.0,16.833333333333332,101.0,16.833333333333332,1.0,1.0
51145,793.0,82.7478260898347,1179.0,123.0260869608009,1.4867591424968474,1.4867591424968474
51147,3.0,1.0,5.0,1.0,1.6666666666666667,1.0
51149,265.0,44.16666666666666,750.0,125.0,2.830188679245283,2.8301886792452837
51153,1238.0,10.476727782658187,1668.0,14.11565584933268,1.3473344103392568,1.3473344103392568
51157,84.0,29.6470588270173,228.0,80.47058824476125,2.7142857142857144,2.7142857142857144
51171,8.0,1.0,14.0,1.0,1.75,1.0
51175,996.0,199.2,7952.0,1590.4,7.983935742971887,7.983935742971888
51177,4573.0,77.61810466321822,7969.0,135.2588401620787,1.7426197244697135,1.7426197244697135
51179,826.5,27.473684213570493,6534.0,217.19667592434317,7.90562613430127,7.905626134301271
51181,80.0,26.666666666666668,192.0,64.0,2.4,2.4
51183,825.0,341.3793102977408,4572.0,1891.862068704571,5.541818181818182,5.541818181818182
51187,9.0,3.0,54.0,3.811764704985467,6.0,1.2705882349951556
51193,2008.0,109.52727274718679,10488.0,572.0727273767405,5.223107569721115,5.223107569721115
51199,427.0,27.401069524577768,1704.0,109.34759360627756,3.990632318501171,3.990632318501171
51550,1234.0,24.804020100502512,3702.0,74.41206030150754,3.0,3.0
51630,81.0,26.2702702731103,108.0,35.027027030813734,1.3333333333333333,1.3333333333333335
51650,236.0,41.64705882107958,1200.0,211.76470586989615,5.084745762711864,5.084745762711863
51670,45.0,12.857142857142858,90.0,25.714285714285715,2.0,2.0
51683,1335.0,178.0,1335.0,178.0,1.0,1.0
51700,915.5,21.04597701149425,3012.0,69.24137931034483,3.2900054614964502,3.2900054614964502
51710,130.0,3.5616438356164384,612.0,16.767123287671232,4.707692307692308,4.707692307692308
51730,395.0,40.16949152678541,966.0,98.23728813892328,2.4455696202531647,2.445569620253164
51740,672.0,26.88,1344.0,53.76,2.0,2.0
51800,21.0,3.0,1527.0,26.94705882194429,72.71428571428571,8.982352940648097
51810,294.0,5.297297297297297,1566.0,28.216216216216218,5.326530612244898,5.326530612244898
51840,36.0,4.747252747461418,36.0,4.747252747461418,1.0,1.0
